DP;Departamento;MPIO;Municipio;Superficie;PopTot;Rural;Region
27;   Chocó   ;27250;El Litoral del Sa&!n Juan ;4075,960986;25814;94,2;Región Pacífico
27; Chocó ;27361;Istmina *?'  ;1840,660246;34414;28,3;Región Pacífico
27; Ch%o>có;27372;  ' Ju*radó;1141,823872;7637;66,2;Región Pacífico
27; Ch%o>có ;27413;   'Llor!#ó   ;819,7561686;10745;67,9;Región Pacífico
27; Cho>có;27425;Medio&!   At'ra?to   ;1968,036091;13100;93,5;Región Pacífico
27;Ch%o>có ;27430;Medio Bau?dó ;1491,093665;17139;87,5;Región Pacífico
27;Cho>có   ;27450;M'edio*   San   Juan;673,4594563;11945;77,3;Región Pacífico
27;Ch%o>có   ;27491;Nó'vita ?  ;1032,785557;10551;63,4;Región Pacífico
27;Ch%ocó;27495;N?u*q'uí;702,953429;18502;93,6;Región Pacífico
27; Chocó;27580;Rí&?o Iro;305,7434141;5983;74,1;Región Pacífico
27;   Cho>có   ;27600;Río *#'  Quito   ;737,0141678;9296;74,8;Región Pacífico
27;   Ch%ocó;27615;  & Ri#o!sucio;7248,347619;64544;74,8;Región Pacífico
27;   Chocó   ;27660; San José del Palmar;1585,938243;5809;78,2;Región Pacífico
27;Ch%o>có ;27745;Si!*pí ;1475,425388;3664;79,6;Región Pacífico
27;   Chocó;27787;   T#'adó;664,2248723;20476;41,8;Región Pacífico
27;Ch%ocó;27800; !Un*guía ;1132,961778;14756;70,9;Región Pacífico
27; Cho>có;27810;Unión Panameri&c*#?ana;162,8977978;7627;59,2;Región Pacífico
41;   Hu%i>la   ;41001;   Neiv&#?a*   ;1232,246687;388229;6,7;Región Centro Sur
41; Hu%i>la ;41006;Ace*#?'vedo;537,0913439;27418;82,4;Región Centro Sur
41;HU%ila;41013; Agr?a*do;277,6998741;9630;36,3;Región Centro Sur
41;HUila;41016; A&'*!ipe;744,7558989;17715;35,3;Región Centro Sur
41; HUila ;41020;   &Alge!ciras;554,2141963;24605;52,4;Región Centro Sur
41;   HUila   ;41026;A!lta?#&mira;188,2185946;4660;45,2;Región Centro Sur
41;   HUila   ;41078;Bar&ay*a ;819,6774372;9078;53,8;Región Centro Sur
41;   HU%ila;41132;   C&amp#oal*eg're;435,8354726;33882;24,6;Región Centro Sur
41; Hui>la ;41206;Co&lombia?   ;1724,071466;7866;72;Región Centro Sur
41;Hu%i>la   ;41244;E*l!í'as;74,60042756;4635;67,6;Región Centro Sur
41;HUila ;41298;G&a?#rzón;643,4521152;79609;47,6;Región Centro Sur
41;Hu%ila   ;41306;Gig?ant*e ;535,6133398;26926;61;Región Centro Sur
41; Huila ;41319;G?ua*dalupe;273,0432692;19729;71;Región Centro Sur
41; Huila ;41349;H?#obo;180,7703159;7927;23,7;Región Centro Sur
41;HUila;41357;I!?#'quira;378,6698887;10179;72,9;Región Centro Sur
41; Hu%i>la ;41359; ?  Isn'os;337,363727;27847;76,6;Región Centro Sur
41; Huila;41378; ?La Ar&gentina ;322,2585189;14218;63,3;Región Centro Sur
41;HUila ;41396;L'&a Pl!at?*a ;862,9764195;67206;59,1;Región Centro Sur
41;   Huila   ;41483; Ná*'&taga;142,1905727;7117;60,1;Región Centro Sur
41;HU%ila ;41503; Opor#ap*a ;146,1087154;12843;81,2;Región Centro Sur
41;Hu%ila;41518;   P#a&icol;288,4654092;7247;58,9;Región Centro Sur
41; Huila;41524;  *& P#'alermo;942,0246936;28899;53,7;Región Centro Sur
41;Hui>la ;41530;Pa#le?s*ti'na ;160,7205467;12359;85,5;Región Centro Sur
41;HU%i>la;41548;Pit?a&l ;210,6697724;15141;65,5;Región Centro Sur
41; Huila;41551; 'Pit#&?a!lito;648,5588133;137170;42,2;Región Centro Sur
41;Hui>la   ;41615;R#i&ve?ra;273,0175817;26742;53,3;Región Centro Sur
41;HU%ila;41660; Saladob!la?nc&o ;454,2422797;11545;83,4;Región Centro Sur
41;HUi>la;41668;S?an& *  Agustín '  ;1281,941348;36382;67,6;Región Centro Sur
41;Hu%ila;41676;San!ta   María   ;373,0729513;11445;77;Región Centro Sur
41;   HUi>la   ;41770;Su?'az!a   ;447,8787314;24108;81;Región Centro Sur
41; Huila;41791;  & Tarqui !  ;388,9907101;19213;69,7;Región Centro Sur
41;Huila;41797;Tes#a'*l!ia;335,9420219;11728;51,4;Región Centro Sur
41;HUila;41799;   Tel?lo#& '  ;529,2204824;12908;56,6;Región Centro Sur
41;   Hu%i>la   ;41801;Ter*uel;481,9642417;8792;47,8;Región Centro Sur
41;Hui>la;41807;Timan?á ;175,9591556;23943;65,7;Región Centro Sur
41;   HUi>la;41872;V?il#lavieja   ;499,7741242;7979;68,2;Región Centro Sur
41; HU%i>la;41885;Yaguará ;365,506333;8398;17;Región Centro Sur
44;   La   GUajira   ;44001;Rio*&h'ac!ha   ;3276,092984;230407;26,3;Región Caribe
44;   La   Guajira;44035;   Albania;550,0935072;36376;40,5;Región Caribe
44;La   GUa>jira   ;44078;Barr&'anca!?s ;852,3483523;44488;50,4;Región Caribe
44;   La%   Guajira   ;44090; * ! Dib?ula;1773,506087;47487;84,2;Región Caribe
44;La%   Gua>jira;44098;Dist?r!ac&ción ;220,0682201;15873;49,9;Región Caribe
44;La GUaj>ira;44110;El Mol*!i&no;254,5558216;8741;5,3;Región Caribe
44;La% Guajira ;44279;  ' F&onseca* ?  ;473,5409049;51998;10,7;Región Caribe
44; La GUa>jira ;44378; 'Hat&on*uevo;232,0547884;24792;35,3;Región Caribe
44;   La%   Guajira   ;44420;La Jagua del Pi!'lar;192,5683862;4192;33,1;Región Caribe
44;La %GUajira;44430;Mai!c'*ao ;1762,046063;206963;34,8;Región Caribe
44;La   Guajira;44560; *  Mana?!u&re;1568,361588;99991;85,8;Región Caribe
44;   La   Guajira   ;44650;S!*an Juan d#el Cesar ;1265,841195;56829;28,4;Región Caribe
44;   La   GUajira;44847; *#'Uribia;7248,318919;198368;93,3;Región Caribe
44;La GUa>jira;44855;Ur'?u!mita   ;254,4323496;13016;9,6;Región Caribe
44; La GUajira;44874;Vil!l*anu#eva;278,5602311;34330;4,9;Región Caribe
47;   Magdal>ena   ;47001;   S'an&ta?   Ma#rta;2488,510142;566650;10,7;Región Caribe
47;   Magdalena   ;47030;  ' Algarro?bo;421,9217319;17989;37,6;Región Caribe
47; Mag%dal>ena ;47053; !*#  Aracataca;1869,358034;45859;42,6;Región Caribe
47;Mag%dal>ena ;47058;A!rig'&uan?í ;1124,171949;34491;38,7;Región Caribe
47;Magdalena ;47161;Cerro San An*t#o!nio;188,6584055;11410;47,6;Región Caribe
47;Magdal>ena;47170;Ch'i*volo ;485,067376;25186;39,7;Región Caribe
47;Magdalena   ;47189; #  Cién&aga   ;1453,051062;134841;12;Región Caribe
47;   Magdalena;47205;Con&?cordi!a '  ;115,0737367;12035;63,6;Región Caribe
47;Magdalena ;47245; ?El! Banco;758,3853898;74942;41,2;Región Caribe
47; Magdal>ena;47258; ?#El Pi'ño&n ;535,0688164;25974;70,5;Región Caribe
47;Magdal>ena ;47268;El# R?et!én;259,0007592;22071;23;Región Caribe
47;Magdalena;47288;Fu!nd&ac*ión;943,204134;75845;16,1;Región Caribe
47; Magdalena ;47318;Gu?#am'al;553,4064965;30709;72,5;Región Caribe
47;Mag%dalena;47460;   N*uev!a&   Granada#   ;925,3607019;22571;61,9;Región Caribe
47;Magdalena;47541; !#?  Pedra'za   ;337,2923486;10666;71;Región Caribe
47; Magdal>ena;47545;Pijiño   *del   Ca'rm&en;624,2854527;13842;56;Región Caribe
47;Magdalena ;47551;Pi#v!i?'*&jay ;1595,438427;42579;44,1;Región Caribe
47;Magdalena ;47555;  * P&l!?'ato;1381,055516;71294;24,9;Región Caribe
47; Magdal>ena;47570;Pue#bl&o Vie'jo;684,4146914;34583;70,7;Región Caribe
47;Mag%dal>ena;47605;R#emoli&no;602,1326266;13084;37,3;Región Caribe
47; Magdalena;47660;   Sabanas   d*e   San   Angel;1255,727079;17856;74,1;Región Caribe
47; Magdalena;47675;  ? #Sala'mina;183,301318;12258;35,3;Región Caribe
47; Magdalena;47692; San Sebastián de Buenavist!a ;471,9328757;22641;72,4;Región Caribe
47;   Magdal>ena;47703;   San  #? Z'enón;266,9570856;13629;91,6;Región Caribe
47; Mag%dal>ena;47707; San!ta A&'na;1202,14329;28257;46,2;Región Caribe
47; Magdalena;47720;   Santa !  Bárb?*ara   de   Pinto   ;543,7921701;11867;40,1;Región Caribe
47; Mag%dalena ;47745;   Sitio&nue?vo;941,3523695;31194;51,1;Región Caribe
47;Magdalena   ;47798;Tene&rife;457,6074023;15071;54;Región Caribe
47;Magdalena;47960;   'Zap?ayán   ;375,223889;11118;64,6;Región Caribe
47;Magdalena;47980;Z&ona !Banane*?#ra;425,5792456;78526;97,6;Región Caribe
50;   Meta   ;50001; Vil'la!v*ice&ncio ;1266,934839;593273;8;Región Llano
50;   Meta;50006;Acaci*as ;1086,405645;97925;24,4;Región Llano
50;Me>ta;50110; Ba'rranca de Upía ;433,6443492;7266;28,8;Región Llano
50;M%eta   ;50124;  & C#ab?*'!uyaro;890,8343409;6736;50,9;Región Llano
50;Meta;50150;   Castilla '!  l*a   Nue?va   ;524,8505794;16102;59,9;Región Llano
50; M%eta ;50223; Cub?*&!arral ;1236,049322;7946;34,2;Región Llano
50;   Meta;50226;  ' C?umaral;618,6425191;25518;34,8;Región Llano
50;   M%eta;50245;   ?El   Cal#vario;290,7352881;1930;64,2;Región Llano
50;Me>ta ;50251;El&  ' Castillo   ;580,889299;8768;62,5;Región Llano
50;M%eta;50270;  ! El   Dorado ?  ;115,0449645;4424;64,6;Región Llano
50;   Meta   ;50287; F'uente !de ?#Oro;522,0869026;13503;43,1;Región Llano
50;   M%e>ta;50313;   Gra'#nada *  ;372,393059;77074;16,4;Región Llano
50;Me>ta;50318;Gua&?'mal;621,4371424;15783;32,8;Región Llano
50;Meta   ;50325;Ma!?#piripán;12871,55321;7678;66,1;Región Llano
50;   Meta;50330;   Mes!e&tas;2443,611279;12530;58,4;Región Llano
50;   M%eta   ;50350;La   Maca?re'n!a   ;10091,99149;29573;83,8;Región Llano
50;M%eta ;50370;U#r&*?ibe;6686,15427;10260;78;Región Llano
50;Meta   ;50400;Lej&#anías   ;887,8794711;12721;58,6;Región Llano
50;   M%eta   ;50450;Puer?to   C!o'ncordia;1359,40841;9296;60,1;Región Llano
50;Meta   ;50568;   Puerto   G'a!i?tán;17731,08807;46689;50,9;Región Llano
50; Met>a;50573;Puerto*!   Lóp&ez;6927,128785;33995;39,6;Región Llano
50; M%e>ta;50577;P'u!#er?to   Lleras;2475,048273;11627;61,8;Región Llano
50;Meta   ;50590;Pu!erto *  Rico;3338,113333;13997;49,7;Región Llano
50;   M%eta   ;50606;Rest'?&repo;384,0958;20430;33,8;Región Llano
50;Me>ta;50680;San   Carlos!   de   Guaroa;819,8916328;13793;49,5;Región Llano
50;Met>a;50683;San Jua'n de! Arama ;1178,023571;10127;50,6;Región Llano
50;   Meta;50686;   S'an#   Juanito   ;231,7130329;1447;45,7;Región Llano
50;Meta   ;50689;S*an   Mart?ín;5674,465502;30310;28;Región Llano
50;M%e>ta ;50711;Vis*?t!a #  Hermosa   ;4825,772716;19630;56,3;Región Llano
52;   Na%riño   ;52001; P?as*t!o ;1183,662343;415937;22,1;Región Pacífico
52; Nariño ;52019; Al*bán;34,80355243;10113;71;Región Pacífico
52; Nariño ;52022;Al'dana;47,79930139;7818;78,8;Región Pacífico
52;   Na%r>iño;52036;An'c&u!#yá;71,73151813;9165;75,7;Región Pacífico
52;Nariño   ;52051; &Arboled*a ;58,01778669;9222;86,1;Región Pacífico
52;Nariño;52079;Barbaco'as;2566,763228;58878;78;Región Pacífico
52;Nariño ;52083; #& ? Be!'l*én;45,77311492;6670;48,2;Región Pacífico
52;Na%riño ;52110;Bues*a#co;659,7360058;25213;72,3;Región Pacífico
52; Na%riño;52203; !C&ol?'#ón ;61,04750788;8950;86,7;Región Pacífico
52; Nari>ño;52207;   Con?sac#a&   ;109,6482481;14561;84,2;Región Pacífico
52;   Nari>ño   ;52210;C*on?t&a#dero;44,70241724;7666;81,8;Región Pacífico
52;   Nariño;52215; C?ó!rd&oba ;327,4778081;16398;80;Región Pacífico
52; Na%ri>ño ;52224;Cua!sp&ud ;59,33787425;9753;70,3;Región Pacífico
52;   Nari>ño   ;52227;Cumb!*al;957,228013;38963;81,4;Región Pacífico
52;   Nari>ño;52233;  ? Cumbit&ara!   ;375,8445738;6232;71,6;Región Pacífico
52;Nariño ;52240;   Chac*?hagüí   ;140,245614;16022;71;Región Pacífico
52; Nariño;52250; !  El   Charco   ;2283,918895;23396;67,2;Región Pacífico
52;Nariño ;52254; El ?Pe!ñol;111,7922287;7804;81,3;Región Pacífico
52;Na%riño   ;52256;El Ro?sa'r&#io;501,0961641;13010;85,1;Región Pacífico
52; Nari>ño ;52258;El ?  Tablón !  de   Gómez;323,5981235;15184;88,8;Región Pacífico
52; Nariño ;52260;El ?  *Tambo   ;231,671837;14996;62,3;Región Pacífico
52;Nariño;52287;   Fune*s   ;417,8132807;7566;56,7;Región Pacífico
52;Nariño ;52317;   G!uach#uc'al;163,6573867;20578;84,5;Región Pacífico
52;   Nariño   ;52320;   Guaitar*?il'#&la;107,136205;12049;61,7;Región Pacífico
52; Na%r>iño;52323; Gua#lma*tán;28,10953881;7445;57,4;Región Pacífico
52;Nariño;52352;   I#'l*&?es;79,84456064;8049;72;Región Pacífico
52;Nariño;52354; #*  Imu'és;81,18114782;8029;86,3;Región Pacífico
52; Nari>ño;52356;I?&pi!'al#es;1570,488354;122161;33,4;Región Pacífico
52;Na%riño ;52378; L?&a !C'ruz;226,6239178;19655;56,9;Región Pacífico
52; Nari>ño ;52381;La  ! F*lorida   ;132,3211271;10591;79,9;Región Pacífico
52;Na%ri>ño ;52385;La   Llana*d?a'   ;234,6614281;6699;51,1;Región Pacífico
52; Nari>ño;52390;   La&   !Tol?a'   ;378,3912738;7739;61;Región Pacífico
52;Nariño   ;52399;La# Uni?ón ;144,1382685;33657;59,8;Región Pacífico
52; Na%riño ;52405; Leiv&a ;317,2413845;10263;68,6;Región Pacífico
52;Na%ri>ño;52411;Lin#a*res;131,3888561;10651;78;Región Pacífico
52;   Na%riño;52418;Los An*de!&'s ;948,5779145;9880;52,8;Región Pacífico
52;   Na%riño   ;52427; '&Mag#üí ;1754,907104;26239;70,2;Región Pacífico
52;Na%riño;52435;Mal#l?am*'a ;521,9054104;9492;86,1;Región Pacífico
52; Nariño ;52473;M*os#qu&?era ;841,5227202;12687;53,5;Región Pacífico
52;Nariño ;52480;Na#?riño;25,07180209;4594;39,1;Región Pacífico
52;Nari>ño;52490;Ol&aya He!?rr#era;942,9090092;26611;56,9;Región Pacífico
52;   Nariño;52506;Ospi#na;58,95462612;7475;71,7;Región Pacífico
52; Nariño;52520; Fran'cisco P!?izarro ;488,6759611;15025;61,2;Región Pacífico
52;   Nari>ño   ;52540;P&oli#car?pa;447,5939746;10435;73,2;Región Pacífico
52;Nari>ño;52560;Po&t#o!sí   ;426,3053808;10848;79;Región Pacífico
52;   Nariño;52565;Provid?enc&ia;38,28058339;5864;72,9;Región Pacífico
52;Na%riño   ;52573;   P#uerres;338,1248819;8943;58,7;Región Pacífico
52;Nariño;52585;Pu'p&ia*l#es;118,8834519;18412;63,9;Región Pacífico
52;Nariño ;52612;Ric#?&aur'*te ;1146,283806;20762;87,9;Región Pacífico
52; Nari>ño;52621; R&*ober#to P'ayán;1586,624899;13391;73,1;Región Pacífico
52;Nariño;52678;Saman?#ie*go '  ;564,2619463;30311;65,8;Región Pacífico
52;   Nariño;52683;Sa!n'doná;98,08698919;21513;48,9;Región Pacífico
52;   Na%ri>ño   ;52685;   San   '&Bern!a#rdo;65,97611574;9695;71,6;Región Pacífico
52; Nariño;52687;   San  &' Lo!*re?nzo   ;252,6006048;19508;88;Región Pacífico
52;Nari>ño;52693;   S*an   Pa#bl!o   ;110,1445411;16047;73,2;Región Pacífico
52;Na%ri>ño;52694;San   'Pedro   de   Cartag*o   ;60,58417788;7179;88;Región Pacífico
52; Nariño;52696;Santa   Bárba!ra;1282,425376;14223;73;Región Pacífico
52;   Na%riño;52699; !  Santacruz   ;493,0022151;11413;86,1;Región Pacífico
52;   Nariño;52720;   'Sap#uyes   ;122,3808052;7735;80,4;Región Pacífico
52;Nari>ño ;52786; Tamina'ngo;256,597516;18726;77,6;Región Pacífico
52;Nariño   ;52788; '  Tan#?g!ua;197,8624435;14244;79,2;Región Pacífico
52;Nari>ño;52835;  * San   Andrés   !de  # Tumaco   ;3622,727794;268311;66,1;Región Pacífico
52;Na%riño;52838; Túqu#e!rres;201,5532481;47092;61,2;Región Pacífico
52;   Nariño   ;52885;Ya*cuanquer;112,6210625;11543;69,5;Región Pacífico
54;Norte   de   San>tander;54001;C&!úc'uta;1211,606913;815891;3,6;Región Centro Oriente
54;Norte de San>tander ;54003; Abrego;1507,400057;36177;47,3;Región Centro Oriente
54; Norte% de San>tander;54051;A'r&bo?l*ed#as;490,9646632;11081;75,4;Región Centro Oriente
54;Norte de Santander ;54099;Bochal'?e!#ma;165,4064357;9436;62;Región Centro Oriente
54;   Norte   de   Santander;54109;Bucaras'i?c*!a ;293,7602322;7307;90,3;Región Centro Oriente
54;Norte de Santander;54125;Cá?co*!#ta;152,7157379;3206;65,3;Región Centro Oriente
54; Norte% de Santander ;54128; C!'achir#á ;646,2023886;12588;82;Región Centro Oriente
54;Norte   de   San>tander   ;54172; C?h*inácot'a ;182,3363156;19976;35;Región Centro Oriente
54;Norte   de   San>tander;54174;   Chitagá   ;1189,214767;13374;61,3;Región Centro Oriente
54;   Norte   de   San>tander   ;54206;Con!v*e&n?ción;898,2558459;21297;59,1;Región Centro Oriente
54;   Norte   de   Santander;54223;C#uc!utilla ;372,454986;9336;80,1;Región Centro Oriente
54;Norte   de   San>tander;54239;Dur'an*?ia;185,4949802;5220;50,2;Región Centro Oriente
54; Norte de San>tander ;54245;El C&arm'e?*n ;1850,169812;15178;82,4;Región Centro Oriente
54; Norte de Santander ;54250;E*l ?Tarr#a ;749,1013894;23617;55,7;Región Centro Oriente
54; Norte de Santander ;54261; E&?l Zulia;470,6513286;30948;38,2;Región Centro Oriente
54;Norte   de   San>tander;54313; Gr?a!malote ;157,0864866;8399;65,1;Región Centro Oriente
54;Norte de Santander ;54344;H&a?#c'arí ;435,8107356;11624;84,9;Región Centro Oriente
54;Norte% de Santander;54347; 'He#rrán ;105,0442001;7905;80,9;Región Centro Oriente
54;   Norte   de   Santander;54377;Labateca?   ;240,3222462;7226;72,7;Región Centro Oriente
54;Norte   de   Santander;54385;La   E*spera#nza   ;713,1478667;13189;83,9;Región Centro Oriente
54;Norte de Santander ;54398; *  L!a   Playa;260,837112;8786;87,4;Región Centro Oriente
54;Norte   de   San>tander;54405;Los P&at'?ios;129,5962869;104287;2,4;Región Centro Oriente
54;Norte% de Santander;54418;Lou!&r#d?es;85,28051866;4555;51,4;Región Centro Oriente
54;Norte   de   Santander   ;54480;Mu!tiscua   ;166,2961848;4876;80,1;Región Centro Oriente
54; Norte de Santander;54498;O'c#aña;527,1303685;135990;9,9;Región Centro Oriente
54;   Norte   de   Santander   ;54518; 'Pa?mp!lona ;316,7416131;57176;7,1;Región Centro Oriente
54; Norte de Santander;54520; Pamplon&ita;161,4010335;6282;78;Región Centro Oriente
54; Norte de Santander;54553;Puerto   Santand&e'r   ;48,91829499;9935;5,9;Región Centro Oriente
54;   Norte   de   San>tander   ;54599;   Ra*g!onvalia;104,1591051;6792;50,7;Región Centro Oriente
54; Norte% de Sa>ntander ;54660; S!a&l*azar ;539,7871419;11733;60,7;Región Centro Oriente
54;Norte%   de   Santander   ;54670;San   &Calixt#o   ;363,9197842;14618;80,6;Región Centro Oriente
54; Norte de Santander ;54673;San   Cayetano !  ;133,3040603;8128;66,7;Región Centro Oriente
54;Norte de Santander ;54680;Sa&n*tiag'o ;169,7836822;3901;46,8;Región Centro Oriente
54;   Norte%   de   Santander   ;54720;Sa!rd'&inata ;1438,759038;29146;60,6;Región Centro Oriente
54; Norte de San>tander ;54743; Silo#?s ;332,3633267;7153;84,6;Región Centro Oriente
54;   Norte   de   San>tander;54800; Teora*ma;974,2331429;18839;82,8;Región Centro Oriente
54; Norte de San>tander;54810;   #Ti&'bú;2786,4155;62474;62,3;Región Centro Oriente
54;Norte de Santander ;54820;Tol*edo   ;1602,201738;17811;64,2;Región Centro Oriente
54;Norte de San>tander ;54871;   ?Vill*a   Caro   ;384,0670164;5778;54,3;Región Centro Oriente
54;Norte% de Sa>ntander ;54874;Vil!la del Rosario;92,78008348;116757;2,9;Región Centro Oriente
63;QU%indío;63001; Ar!me#n?ia ;130,7025854;310817;2,5;Región Eje Cafetero 
63;QU%indío;63111;   Buen&'a*vista   ;35,88331771;3257;60,7;Región Eje Cafetero 
63;   Quindío;63130;C'a!larcá ;230,5289532;76735;21,9;Región Eje Cafetero 
63;Qu%indío   ;63190;Circ#as'ia;92,20839519;29789;24,5;Región Eje Cafetero 
63; Quind>ío ;63212;C#órdoba?   ;95,91984938;5954;39,6;Región Eje Cafetero 
63;   QUindío;63272; Filan#dia;102,2433425;12729;43,5;Región Eje Cafetero 
63;   Qu%in>dío;63302; #Génova ;300,6389816;7809;42,4;Región Eje Cafetero 
63; QU%indío ;63401; La? Tebaida ;81,97874482;35343;9,4;Región Eje Cafetero 
63; Qu%indío;63470;Mo'nt*enegro ;144,7814413;38619;17,3;Región Eje Cafetero 
63; QU%indío ;63548; !P?i#jao;234,2434241;5487;42,3;Región Eje Cafetero 
63;   QUind>ío   ;63594;Q#uimba?ya;138,3697671;32175;18,1;Región Eje Cafetero 
63;   QU%indío   ;63690;S*al?'e#nto;333,9804011;9846;57,6;Región Eje Cafetero 
66; Ris%ar>alda ;66001; Perei?ra ;606,4660797;482824;15,4;Región Eje Cafetero 
66;Ris%ar>alda ;66045;Ap&?#ía;145,6150143;12645;52,1;Región Eje Cafetero 
66;   Ris%aralda;66075;B?al*bo&!a#   ;123,6434049;6525;72,6;Región Eje Cafetero 
66; Ris%aralda;66088; Belén de Umbría;174,5905749;25339;45,7;Región Eje Cafetero 
66;Ris%aralda   ;66170;Dosq#ue?br'ad&as   ;63,25681895;226152;4,3;Región Eje Cafetero 
66; Risaralda;66318;   Guáti?ca! *'  ;91,41175111;12451;66,2;Región Eje Cafetero 
66; Ris%ara>lda;66383;La  ! #&C*elia;100,2286756;7669;57,8;Región Eje Cafetero 
66;   Ris%aralda   ;66400; #  La   Vi!r?gin'&ia;30,8523598;28555;2,1;Región Eje Cafetero 
66;Ris%aralda;66440;   *M#ars?ella   ;140,8488996;17240;44,8;Región Eje Cafetero 
66;Ris%aralda ;66456;   Mi&#?strató;541,0191662;17587;73,3;Región Eje Cafetero 
66;Risaralda ;66572;Pu&'!eblo   R*ico #  ;612,6904782;16792;79,1;Región Eje Cafetero 
66; Ris%aralda ;66594;Qu!?&inchí#a   ;151,442553;27980;69,5;Región Eje Cafetero 
66;Ris%aralda;66682;Santa Rosa 'de Ca&bal;532,0677304;80012;15,2;Región Eje Cafetero 
66;Risaralda;66687; ?Santu*!#ario;188,4161315;12868;46;Región Eje Cafetero 
68;Santan>der;68001; Buca&*?!ra#manga;146,7716165;623881;1,6;Región Centro Oriente
68;Santander;68013;   ?Aguad#*a !&  ;69,65559082;1958;78,3;Región Centro Oriente
68;San%tander   ;68020;Al!#'ban?ia ;174,0321874;4352;81;Región Centro Oriente
68;Santander   ;68051;   Ar?atoc!a&   ;158,1809643;8787;66,5;Región Centro Oriente
68; Santander ;68077; ?Ba#rbosa;49,14403683;33341;23,1;Región Centro Oriente
68; Santander ;68079;Baric'har*&a ;129,2127549;11242;66,5;Región Centro Oriente
68;Santan>der;68081; Ba?rrancaberme'ja;1199,665812;217742;12;Región Centro Oriente
68; Santander ;68092; !# & Betulia;446,8459367;6313;73,7;Región Centro Oriente
68;   San%ta>nder;68101;Bo&lív'ar;1066,227879;12000;81,8;Región Centro Oriente
68;Santander ;68121; !Ca'br&e#ra;60,41896034;2046;74,8;Región Centro Oriente
68; San%ta>nder;68132;Ca#l!iforn?ia   ;42,70665591;2275;52;Región Centro Oriente
68;Santan>der;68147;Capita'n#e!&?jo;88,98859822;5777;33,3;Región Centro Oriente
68;   San%tan>der;68152;C&a#!rcasí ;280,0413859;4494;81,9;Región Centro Oriente
68;   San%tan>der;68160;  ? Cep!itá   ;113,7502537;2133;68,9;Región Centro Oriente
68;   San%tan>der;68162; * !?& 'Cerrito;445,6170527;7159;46,2;Región Centro Oriente
68; Santander;68167;Ch'aralá #?  ;392,056715;12924;37,1;Región Centro Oriente
68;Santander;68169;Char&ta;130,6836278;3040;70,3;Región Centro Oriente
68;Santander ;68176;Chi#'má ;184,6672438;3030;66,5;Región Centro Oriente
68;San%ta>nder   ;68179;Chipat?#'á   ;87,13849693;5399;82,9;Región Centro Oriente
68;San%tander   ;68190; *Cimi&t?!ar#ra;2883,525661;35979;52;Región Centro Oriente
68;   Santan>der;68207;Conc'e#p!ción;356,5064771;6086;47,6;Región Centro Oriente
68;Santander   ;68209; Co#&n!f?in*es ;77,53490275;3272;73,6;Región Centro Oriente
68;San%ta>nder ;68211;Con!tratación;135,6483434;3896;21,9;Región Centro Oriente
68;San%tan>der;68217; C?o*r&omoro;606,0091607;5334;80,4;Región Centro Oriente
68; San%tander;68229;C!uri&'#tí;250,2267609;13398;60,1;Región Centro Oriente
68;Santander;68235; E?'l Carm*en! de Chu&curí;860,5999033;22758;80,6;Región Centro Oriente
68;San%tander   ;68245;El ?G!&uac*amayo;98,65248941;2291;62,2;Región Centro Oriente
68;San%tander   ;68250;E#l  ! Pe'ñó&n   ;419,488065;5443;81,7;Región Centro Oriente
68;San%tander;68255;   El  * Pl'ayón !  ;434,37516;14313;44,4;Región Centro Oriente
68; Santander;68264;  * E#nci&no;420,5991881;2756;74;Región Centro Oriente
68;Santan>der ;68266; # * E!nci?so;70,59144721;3677;70,1;Región Centro Oriente
68; San%ta>nder ;68271; Flori#án;175,8256781;6127;72,9;Región Centro Oriente
68;   Santander   ;68276;Fl!oridabl*anca;109,5652932;342373;3,7;Región Centro Oriente
68;Santander;68296;  * ?'Ga&lán;205,5701479;3059;67,3;Región Centro Oriente
68;San%tander ;68298;Ga'!mb?it#a ;612,9857037;4251;78,7;Región Centro Oriente
68;   San%tan>der;68307;Giró?#n   ;493,6505285;176745;10,5;Región Centro Oriente
68;San%ta>nder   ;68318;Gu?ac!*a ;310,3397932;6339;69,1;Región Centro Oriente
68;   Santan>der;68320;Gua'd&?alu!pe ;151,3034419;4782;58,5;Región Centro Oriente
68;   Santan>der;68322; Guapo!?tá ;73,39664858;2533;67,3;Región Centro Oriente
68;San%tan>der   ;68324; ?  Guavatá   ;85,65865457;4484;70,8;Región Centro Oriente
68;San%tander;68327;G*?ü#e'psa;29,00548261;5441;36,3;Región Centro Oriente
68;Santan>der;68344;H'a*!to ;185,2904833;2443;67,1;Región Centro Oriente
68;San%tander ;68368; *  Jesús   María;94,3114157;3469;74,2;Región Centro Oriente
68;Santan>der;68370; J!ordá#n ;36,56382784;1413;90,4;Región Centro Oriente
68;San%tander ;68377; La Be!*l#leza;315,3637661;6727;67,2;Región Centro Oriente
68;Santan>der;68385;L&#a?'ndázuri   ;588,0379844;10782;64,3;Región Centro Oriente
68;   Santan>der;68397;La  !& Paz;287,4225934;5267;80,1;Región Centro Oriente
68; Santander;68406; Leb!r&íja;563,9157203;46375;41,3;Región Centro Oriente
68;   San%tander;68418;Los Sa!&*ntos;295,0285088;15608;83,9;Región Centro Oriente
68;San%tander;68425; Ma#ca*!r'avita ;93,96220803;2289;81,7;Región Centro Oriente
